ACARA ID,School Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent School ID,AGE ID,Latitude,Longitude,StateProvinceID
43150,St Mary's Primary School,Young,NSW,2594,Primary,Non-Gov,Open,Inner Regional,43150,41869,-34.3084,148.3,77450_00
43129,St Mary's Primary School,Batlow,NSW,2730,Primary,Non-Gov,Open,Outer Regional,43129,41846,-35.5213,148.146,77433_00
41669,St Marys Public School,St Marys,NSW,2760,Primary,Gov,Open,Major Cities,41669,50774,-33.7684,150.771,3031
40438,St Marys Senior High School,St Marys,NSW,2760,Secondary,Gov,Open,Major Cities,40438,46426,-33.7631,150.77,8870
41715,St Marys South Public School,St Marys,NSW,2760,Primary,Gov,Open,Major Cities,41715,50775,-33.7801,150.776,4279
43344,St Mary's Star of the Sea Catholic Primary School,Milton,NSW,2538,Primary,Non-Gov,Open,Inner Regional,43344,41871,-35.3114,150.43,77455_00
43414,St Mary's Star of the Sea Catholic Primary School,Hurstville,NSW,2220,Primary,Non-Gov,Open,Major Cities,43414,41870,-33.9603,151.112,77456_00
43148,St Mary's War Memorial School,West Wyalong,NSW,2671,Primary,Non-Gov,Open,Outer Regional,43148,41872,-33.9263,147.206,11430_00
43551,St Matthews Catholic School,Mudgee,NSW,2850,Combined,Non-Gov,Open,Inner Regional,43551,41873,-32.592,149.59,11431_00
52997,St Matthews Catholic School - Secondary Campus,Mudgee,NSW,2850,Secondary,Non-Gov,Open,Inner Regional,43551,77557,-32.62152513,149.598257,11431_01
43202,St Matthew's Primary School,Windsor,NSW,2756,Primary,Non-Gov,Open,Major Cities,43202,41875,-33.6096,150.815,77457_00
43382,St Mel's Catholic Primary School,Campsie,NSW,2194,Primary,Non-Gov,Open,Major Cities,43382,41876,-33.911,151.106,77458_00
43393,St Michael's Catholic Primary School,Daceyville,NSW,2032,Primary,Non-Gov,Open,Major Cities,43393,41884,-33.9302,151.225,77471_00
43369,St Michael's Catholic Primary School,Belfield,NSW,2191,Primary,Non-Gov,Open,Major Cities,43369,41881,-33.9014,151.088,77470_00
43419,St Michael's Catholic Primary School,Lane Cove,NSW,2066,Primary,Non-Gov,Open,Major Cities,43419,41886,-33.819,151.17,77472_00
43459,St Michael's Catholic Primary School,Stanmore,NSW,2048,Primary,Non-Gov,Open,Major Cities,43459,41892,-33.8924,151.165,77474_00
43432,St Michael's Catholic Primary School,Meadowbank,NSW,2114,Primary,Non-Gov,Open,Major Cities,43432,41888,-33.8123,151.087,77473_00
43564,St Michael's Catholic Primary School,Dunedoo,NSW,2844,Primary,Non-Gov,Open,Outer Regional,43564,41877,-32.0202,149.39393,77464_00
43635,St Michael's Catholic Primary School,Manilla,NSW,2346,Primary,Non-Gov,Open,Outer Regional,43635,41887,-30.7497,150.723,77465_00
43345,St Michael's Catholic Primary School,Mittagong,NSW,2575,Primary,Non-Gov,Open,Inner Regional,43345,41889,-34.4475,150.45,77466_00
43348,St Michael's Catholic Primary School,Nowra,NSW,2541,Primary,Non-Gov,Open,Inner Regional,43348,41891,-34.8729,150.597,77468_00
43354,St Michael's Catholic Primary School,Thirroul,NSW,2515,Primary,Non-Gov,Open,Major Cities,43354,41893,-34.3175,150.921,77469_00
43587,St Michael's Parish School,Deniliquin,NSW,2710,Primary,Non-Gov,Open,Inner Regional,43587,41885,-35.5309,144.962,77463_00
43603,St Michael's Primary School,Coolamon,NSW,2701,Primary,Non-Gov,Open,Inner Regional,43603,41883,-34.8178,147.203,77462_00
43287,St Michael's Primary School,Nelson Bay,NSW,2315,Primary,Non-Gov,Open,Inner Regional,43287,41890,-32.7227,152.135,77467_00
43155,St Michael's Primary School,Baulkham Hills,NSW,2153,Primary,Non-Gov,Open,Major Cities,43155,41880,-33.7436,150.98,77460_00
43159,St Michael's Primary School,Blacktown South,NSW,2148,Primary,Non-Gov,Open,Major Cities,43159,41882,-33.7899,150.899,77461_00
43192,St Monica's Primary School,Richmond,NSW,2753,Primary,Non-Gov,Open,Major Cities,43192,41895,-33.5996,150.76,77476_00
43185,St Monica's Primary School,North Parramatta,NSW,2151,Primary,Non-Gov,Open,Major Cities,43185,41894,-33.7936,151.001,77475_00
43807,St Narsai Assyrian Christian College,Horsley Park,NSW,2175,Secondary,Non-Gov,Open,Major Cities,43807,85807,-33.8436,150.83,77904_00
43188,St Nicholas of Myra Primary School,Penrith,NSW,2750,Primary,Non-Gov,Open,Major Cities,43188,41896,-33.7548,150.7,77477_00
43640,St Nicholas' Primary School,Tamworth,NSW,2340,Primary,Non-Gov,Open,Inner Regional,43640,57021,-31.094,150.938,77478_00
43174,St Oliver's Primary School,Harris Park,NSW,2150,Primary,Non-Gov,Open,Major Cities,43174,41321,-33.825,151.009,77479_00
43350,St Patrick's Catholic Primary School,Port Kembla,NSW,2505,Primary,Non-Gov,Open,Major Cities,43350,41925,-34.4836,150.901,77495_00
43241,St Patrick's Catholic Primary School,East Gosford,NSW,2250,Primary,Non-Gov,Open,Major Cities,43241,41905,-33.4369,151.351,77487_00
43230,St Patrick's Catholic Primary School,Asquith,NSW,2077,Primary,Non-Gov,Open,Major Cities,43230,41903,-33.6855,151.112,77482_00
43568,St Patrick's Catholic Primary School,Lithgow,NSW,2790,Primary,Non-Gov,Open,Inner Regional,43568,41922,-33.4839,150.153,77492_00
43462,St Patrick's Catholic Primary School,Summer Hill,NSW,2130,Primary,Non-Gov,Open,Major Cities,43462,41926,-33.8937,151.133,77503_00
43463,St Patrick's Catholic Primary School,Sutherland,NSW,2232,Primary,Non-Gov,Open,Major Cities,43463,41908,-34.0334,151.062,77500_00
43417,St Patrick's Catholic Primary School,Kogarah,NSW,2217,Primary,Non-Gov,Open,Major Cities,43417,41921,-33.9684,151.135,77502_00
52395,St Patrick's Catholic Primary School,Mortlake,NSW,2137,Primary,Non-Gov,Open,Major Cities,52395,70278,-33.8462,151.108,78155_00
43659,St Patrick's College Campbelltown,Campbelltown,NSW,2560,Secondary,Non-Gov,Open,Major Cities,43659,41898,-34.0778,150.824,11455_00
43493,St Patrick's College Sutherland,Sutherland,NSW,2232,Secondary,Non-Gov,Open,Major Cities,43493,48745,-34.0339,151.059,11083_00
43662,"St Patrick's College, Strathfield",Strathfield,NSW,2135,Combined,Non-Gov,Open,Major Cities,43662,41900,-33.8746,151.074,11457_00
43229,St Patrick's Marist College,Dundas,NSW,2117,Secondary,Non-Gov,Open,Major Cities,43229,41902,-33.8027,151.047,11459_00
43134,St Patrick's Parish School,Cooma,NSW,2630,Combined,Non-Gov,Open,Inner Regional,43134,41329,-36.2381,149.126,10988_00
51467,"St Patrick's Parish School, Primary Campus",Cooma,NSW,2630,Primary,Non-Gov,Open,Inner Regional,43134,77667,-36.2374,149.127,10988_01
43598,St Patrick's Parish School,Albury,NSW,2640,Primary,Non-Gov,Open,Inner Regional,43598,41909,-36.0841,146.916,77481_00
43596,St Patrick's Parish School,Trundle,NSW,2875,Primary,Non-Gov,Open,Outer Regional,43596,41929,-32.9239,147.708,77497_00
43583,St Patrick's Parish School,Brewarrina,NSW,2839,Primary,Non-Gov,Open,Very Remote,43583,41915,-29.9611,146.859,77485_00
43608,St Patrick's Primary School,Griffith,NSW,2680,Primary,Non-Gov,Open,Outer Regional,43608,41918,-34.2816,146.046,77488_00
43609,St Patrick's Primary School,Holbrook,NSW,2644,Primary,Non-Gov,Open,Inner Regional,43609,41920,-35.7211,147.315,77491_00
43645,St Patrick's Primary School,Walcha,NSW,2354,Primary,Non-Gov,Open,Outer Regional,43645,41930,-30.9823,151.591,77498_00
43523,St Patrick's Primary School,Macksville,NSW,2447,Primary,Non-Gov,Open,Inner Regional,43523,41923,-30.7323,152.903,77493_00
43141,St Patrick's Primary School,Gundagai,NSW,2722,Primary,Non-Gov,Open,Inner Regional,43141,41965,-35.064,148.108,77490_00
43130,St Patrick's Primary School,Bega,NSW,2550,Primary,Non-Gov,Open,Outer Regional,43130,41911,-36.6793,149.843,77483_00
43173,St Patrick's Primary School,Guildford,NSW,2161,Primary,Non-Gov,Open,Major Cities,43173,41919,-33.8534,150.978,77489_00
43158,St Patrick's Primary School,Blacktown,NSW,2148,Primary,Non-Gov,Open,Major Cities,43158,41904,-33.7746,150.899,77484_00
43187,St Patrick's Primary School,Parramatta,NSW,2150,Primary,Non-Gov,Open,Major Cities,43187,41924,-33.8073,151.004,77494_00
43289,St Patrick's Primary School,Cessnock,NSW,2325,Primary,Non-Gov,Open,Major Cities,43289,41916,-32.8355,151.351,77486_00
43300,St Patrick's Primary School,Swansea,NSW,2281,Primary,Non-Gov,Open,Major Cities,43300,41927,-33.0971,151.643,77496_00
43309,St Patrick's Primary School,Lochinvar,NSW,2321,Primary,Non-Gov,Open,Inner Regional,43309,41698,-32.69964,151.457,77480_00
43315,St Patrick's Primary School,Wallsend,NSW,2287,Primary,Non-Gov,Open,Major Cities,43315,41931,-32.9001,151.664,77499_00
43396,St Paul of the Cross Catholic Primary School,Dulwich Hill,NSW,2203,Primary,Non-Gov,Open,Major Cities,43396,41933,-33.9052,151.135,77504_00
43203,St Paul the Apostle Primary School,Winston Hills,NSW,2153,Primary,Non-Gov,Open,Major Cities,43203,42114,-33.7777,150.974,77505_00
43324,St Paul's Catholic College,Booragul,NSW,2284,Secondary,Non-Gov,Open,Major Cities,43324,44069,-32.9758,151.607,11739_00
43218,St Paul's Catholic College,Greystanes,NSW,2145,Secondary,Non-Gov,Open,Major Cities,43218,42009,-33.8187,150.951,11543_00
43272,St Paul's Catholic College,Manly,NSW,2095,Secondary,Non-Gov,Open,Major Cities,43272,41351,-33.8052,151.292,11004_00
43334,St Paul's Catholic Primary School,Camden,NSW,2570,Primary,Non-Gov,Open,Major Cities,43334,41939,-34.0531,150.696,77510_00
43331,St Paul's Catholic Primary School,Albion Park,NSW,2527,Primary,Non-Gov,Open,Major Cities,43331,41938,-34.5723,150.765,77509_00
43346,St Paul's Catholic Primary School,Moss Vale,NSW,2577,Primary,Non-Gov,Open,Inner Regional,43346,41941,-34.5458,150.371,77512_00
43543,St Paul's College,West Kempsey,NSW,2440,Secondary,Non-Gov,Open,Inner Regional,43543,42115,-31.06115,152.82355,11578_00
43811,St Paul's College,Walla Walla,NSW,2659,Secondary,Non-Gov,Open,Inner Regional,43811,41935,-35.7554,146.908,11485_00
52085,"St Paul's College, Equine Centre campus",Walla Walla,NSW,2659,Secondary,Non-Gov,Open,Inner Regional,43811,,-35.7547,146.904,11485_01
52329,"St Paul's College, Farm campus",Walla Walla,NSW,2659,Secondary,Non-Gov,Open,Inner Regional,43811,,-35.7563,146.908,11485_02
44000,St Paul's Grammar School,Cranebrook,NSW,2749,Combined,Non-Gov,Open,Major Cities,44000,44078,-33.693,150.715,11741_00
40611,St Paul's International College,Moss Vale,NSW,2577,Secondary,Non-Gov,Open,Inner Regional,40611,53317,-34.5492,150.368,10959_00
43917,St Paul's Lutheran Primary School,Henty,NSW,2658,Primary,Non-Gov,Open,Inner Regional,43917,41937,-35.5172,147.029,77508_00
43314,St Paul's Primary School,Rutherford,NSW,2320,Primary,Non-Gov,Open,Major Cities,43314,41942,-32.721,151.53,77513_00
43292,St Paul's Primary School,Gateshead,NSW,2290,Primary,Non-Gov,Open,Major Cities,43292,41940,-32.9794,151.694,77511_00
43449,St Peter Chanel Catholic Primary School,Regents Park,NSW,2143,Primary,Non-Gov,Open,Major Cities,43449,41946,-33.8792,151.027,11494_00
43954,St Peter's Anglican College - Broulee,Broulee,NSW,2537,Combined,Non-Gov,Open,Inner Regional,43954,57755,-35.844,150.17,77774_00
43930,St Peter's Anglican Grammar,Campbelltown,NSW,2560,Primary,Non-Gov,Open,Major Cities,43930,44064,-34.0669,150.818,77516_00
43267,St Peter's Catholic College,Tuggerah,NSW,2259,Secondary,Non-Gov,Open,Major Cities,43267,56973,-33.3019,151.414,77737_00
53044,St Peter's Heart,Campbelltown,NSW,2570,Special,Non-Gov,Open,Major Cities,53044,87859,-34.06684041,150.8179387,78265_00
43530,St Peter's Primary School,Port Macquarie,NSW,2444,Primary,Non-Gov,Open,Inner Regional,43530,53981,-31.4566,152.892,77517_00
43602,St Peter's Primary School,Coleambally,NSW,2707,Primary,Non-Gov,Open,Outer Regional,43602,41947,-34.8051,145.879,77518_00
43283,St Peter's Primary School,Stockton,NSW,2295,Primary,Non-Gov,Open,Major Cities,43283,41948,-32.9153,151.783,77519_00
41049,St Peters Public School,St Peters,NSW,2044,Primary,Gov,Open,Major Cities,41049,47595,-33.913,151.177,3032
43251,St Philip Neri Catholic Primary School,Northbridge,NSW,2063,Primary,Non-Gov,Open,Major Cities,43251,41621,-33.8123,151.214,77521_00
43793,St Philip's Christian College - Cessnock,Nulkaba,NSW,2325,Combined,Non-Gov,Open,Inner Regional,43793,56091,-32.7942,151.35105,77680_00
43971,St Philip's Christian College - Gosford,Narara,NSW,2250,Combined,Non-Gov,Open,Major Cities,43971,42398,-33.4083,151.333,11676_00
43889,St Philip's Christian College - Port Stephens,Salamander Bay,NSW,2317,Combined,Non-Gov,Open,Inner Regional,43889,54376,-32.7383,152.11,77588_00
43931,St Philip's Christian College - Waratah,Waratah,NSW,2298,Combined,Non-Gov,Open,Major Cities,43931,43317,-32.9042,151.723,11721_00
43701,St Philip's Christian College Dynamic Learning,Waratah,NSW,2298,Special,Non-Gov,Open,Major Cities,43701,56054,-32.9055,151.725,77630_00
50253,St Philip's Christian College Dynamic Learning - Cessnock,Nulkaba,NSW,2325,Special,Non-Gov,Open,Inner Regional,43701,77608,-32.7986,151.36,77630_01
50511,St Philip's Christian College Dynamic Learning - Gosford,Narara,NSW,2250,Special,Non-Gov,Open,Major Cities,43701,77627,-33.4091,151.334,77630_03
53106,St Philip's Christian College Dynamic Learning - Port Stephens,Salamander Bay,NSW,2317,Special,Non-Gov,Open,Inner Regional,43701,88093,-32.73820488,152.1099692,77630_05
53292,St Philip's Christian College Gilibaa,Salamander Bay,NSW,2317,Primary,Non-Gov,Proposed,Major Cities,53292,,-33.9642861,150.8640879,78246_00
52070,St Philip's Christian College Young Parents,Waratah,NSW,2298,Special,Non-Gov,Open,Major Cities,52070,70309,-32.9052,151.725,78116_00
52311,St Philip's Christian College Young Parents - Wyong,Wyong,NSW,2259,Special,Non-Gov,Open,Major Cities,52070,77704,-33.266,151.436,78116_01
43558,St Philomena's Catholic Primary School,South Bathurst,NSW,2795,Primary,Non-Gov,Open,Inner Regional,43558,41950,-33.4383,149.567,77522_00
43636,St Philomena's School,Moree,NSW,2400,Combined,Non-Gov,Open,Outer Regional,43636,41951,-29.4592,149.838,77523_00
43401,St Pius' Catholic Primary School,Enmore,NSW,2042,Primary,Non-Gov,Open,Major Cities,43401,41952,-33.9074,151.174,77524_00
43563,St Pius X Catholic Primary School,Dubbo,NSW,2830,Primary,Non-Gov,Open,Inner Regional,43563,41956,-32.2506,148.588,77526_00
43355,St Pius X Catholic Primary School,Unanderra,NSW,2526,Primary,Non-Gov,Open,Major Cities,43355,41957,-34.452,150.841,77525_00
43656,St Pius X College,Chatswood,NSW,2067,Combined,Non-Gov,Open,Major Cities,43656,41954,-33.7948,151.183,11503_00
43322,St Pius X High School,Adamstown,NSW,2289,Secondary,Non-Gov,Open,Major Cities,43322,41953,-32.9376,151.715,11502_00
43284,St Pius X Primary School,Windale,NSW,2306,Primary,Non-Gov,Open,Major Cities,43284,41958,-32.9928,151.684,77527_00
43458,St Raphael's Catholic Primary School,South Hurstville,NSW,2221,Primary,Non-Gov,Open,Major Cities,43458,41960,-33.9752,151.111,77528_00
43550,St Raphael's Catholic School,Cowra,NSW,2794,Combined,Non-Gov,Open,Inner Regional,43550,41959,-33.8323,148.688,11507_00
43236,St Rose Catholic Primary School,Collaroy Plateau,NSW,2097,Primary,Non-Gov,Open,Major Cities,43236,42117,-33.7269,151.286,77529_00
52946,St Sava College,Varroville,NSW,2566,Primary,Non-Gov,Open,Major Cities,52946,87187,-33.9951468,150.8072924,78234_00
43672,St Scholastica's College Glebe Point,Glebe,NSW,2037,Secondary,Non-Gov,Open,Major Cities,43672,41961,-33.876,151.18,11509_00
43858,St Spyridon College,Maroubra,NSW,2035,Secondary,Non-Gov,Open,Major Cities,43858,77028,-33.955,151.244,04201_00
40410,"St Spyridon College, Junior School Campus",Kingsford,NSW,2032,Primary,Non-Gov,Open,Major Cities,43858,44201,-33.9254,151.224,04201_01
43689,St Stanislaus' College,Bathurst,NSW,2795,Secondary,Non-Gov,Open,Inner Regional,43689,41963,-33.4276,149.572,11511_00
52088,"St Stanislaus' College, Sunnyside Farm",Bathurst,NSW,2795,Secondary,Non-Gov,Open,Inner Regional,43689,,-33.4305,149.571,11511_01
43430,St Therese Catholic Primary School,Mascot,NSW,2020,Primary,Non-Gov,Open,Major Cities,43430,41970,-33.9258,151.201,77538_00
43434,St Therese Catholic Primary School,Miller,NSW,2168,Primary,Non-Gov,Open,Major Cities,43434,41966,-33.9203,150.88672,77539_00
43443,St Therese Catholic Primary School,Padstow,NSW,2211,Primary,Non-Gov,Open,Major Cities,43443,41972,-33.9625,151.032,77534_00
43357,St Therese Catholic Primary School,Mangerton,NSW,2500,Primary,Non-Gov,Open,Major Cities,43357,41973,-34.4259,150.871,77535_00
43418,St Therese's Catholic Primary School,Lakemba,NSW,2195,Primary,Non-Gov,Open,Major Cities,43418,41969,-33.9163,151.078,77537_00
43394,St Therese's Catholic Primary School,Denistone,NSW,2122,Primary,Non-Gov,Open,Major Cities,43394,41968,-33.7973,151.094,77531_00
40378,St Therese's Community Parish School,Wilcannia,NSW,2836,Primary,Non-Gov,Open,Very Remote,40378,42119,-31.5591,143.379,77532_00
43282,St Therese's Primary School,New Lambton,NSW,2305,Primary,Non-Gov,Open,Major Cities,43282,42118,-32.9256,151.716,77533_00
43332,St Thomas Aquinas Catholic Primary School,Bowral,NSW,2576,Primary,Non-Gov,Open,Inner Regional,43332,42306,-34.4768,150.421,77540_00
43199,St Thomas Aquinas Primary School,Springwood,NSW,2777,Primary,Non-Gov,Open,Major Cities,43199,41982,-33.6815,150.589,77541_00
43262,St Thomas' Catholic Primary School,Willoughby,NSW,2068,Primary,Non-Gov,Open,Major Cities,43262,41983,-33.796,151.2,77546_00
43352,St Thomas More Catholic Primary School,Campbelltown,NSW,2560,Primary,Non-Gov,Open,Major Cities,43352,42349,-34.0812,150.825,77544_00
43380,St Thomas More's Catholic Primary School Brighton Le Sands,Brighton-Le-Sands,NSW,2216,Primary,Non-Gov,Open,Major Cities,43380,41980,-33.9583,151.151,77545_00
43476,St Ursula's College,Kingsgrove,NSW,2208,Secondary,Non-Gov,Open,Major Cities,43476,41985,-33.9419,151.103,11527_00
43674,St Vincent's College,Potts Point,NSW,2011,Secondary,Non-Gov,Open,Major Cities,43674,41987,-33.8697,151.225,11528_00
43363,St Vincent's College Ashfield,Ashfield,NSW,2131,Combined,Non-Gov,Open,Major Cities,43363,41989,-33.886,151.124963,77548_00
53222,"St Vincents College Ashfield, Primary School Campus",Ashfield,NSW,2131,Primary,Non-Gov,Open,Major Cities,43363,41319,-33.88547247,151.1257104,77548_01
43633,St Xavier's Primary School,Gunnedah,NSW,2380,Primary,Non-Gov,Open,Outer Regional,43633,41993,-30.9771,150.258,77549_00
40543,Stanford Merthyr Infants School,Stanford Merthyr,NSW,2327,Primary,Gov,Open,Major Cities,40543,49308,-32.8234,151.495,5133
41145,Stanmore Public School,Stanmore,NSW,2048,Primary,Gov,Open,Major Cities,41145,47604,-33.8955,151.165,7436
42811,Stanwell Park Public School,Stanwell Park,NSW,2508,Primary,Gov,Open,Major Cities,42811,49979,-34.2292,150.984,3103
43353,Stella Maris Catholic Primary School,Shellharbour,NSW,2529,Primary,Non-Gov,Open,Major Cities,43353,42013,-34.5803,150.87,77551_00
43677,Stella Maris College,Manly,NSW,2095,Secondary,Non-Gov,Open,Major Cities,43677,42012,-33.7863,151.286,11546_00
50716,Stella Maris College Benedict Campus,Manly,NSW,2095,Secondary,Non-Gov,Open,Major Cities,43677,77449,-33.7864,151.281,11546_02
40739,Stewart House School,Curl Curl,NSW,2096,Special,Gov,Open,Major Cities,40739,63661,-33.7735,151.291,5515
42622,Stockinbingal Public School,Stockinbingal,NSW,2725,Primary,Gov,Open,Outer Regional,42622,50662,-34.4976,147.883,3109
41967,Stockton Public School,Stockton,NSW,2295,Primary,Gov,Open,Major Cities,41967,49110,-32.911,151.781,3110
42290,Stokers Siding Public School,Stokers Siding,NSW,2484,Primary,Gov,Open,Inner Regional,42290,45316,-28.3938,153.404,3112
42291,Stratford Public School,Stratford,NSW,2422,Primary,Gov,Open,Outer Regional,42291,49527,-32.1169,151.939,3119
42292,Stratheden Public School,Stratheden,NSW,2470,Primary,Gov,Open,Inner Regional,42292,49743,-28.7557,152.937,3122
41556,Strathfield Girls High School,Strathfield,NSW,2135,Secondary,Gov,Open,Major Cities,41556,46428,-33.8739,151.085,8169
41419,Strathfield North Public School,North Strathfield,NSW,2137,Primary,Gov,Open,Major Cities,41419,47785,-33.8545,151.092,3123
41570,Strathfield South High School,Enfield,NSW,2136,Secondary,Gov,Open,Major Cities,41570,47781,-33.8854,151.071,8252
41420,Strathfield South Public School,Strathfield,NSW,2135,Primary,Gov,Open,Major Cities,41420,45503,-33.8908,151.085,3124
42293,Stroud Public School,Stroud,NSW,2425,Primary,Gov,Open,Inner Regional,42293,49533,-32.4025,151.964,3125
42294,Stroud Road Public School,Stroud Road,NSW,2415,Primary,Gov,Open,Inner Regional,42294,49516,-32.348,151.932,3126
43037,Stuart Town Public School,Stuart Town,NSW,2820,Primary,Gov,Open,Outer Regional,43037,51030,-32.8026,149.068,3127
42327,Stuarts Point Public School,Stuarts Point,NSW,2441,Primary,Gov,Open,Inner Regional,42327,49634,-30.8188,152.994,3643
42678,Sturt Public School,Wagga Wagga,NSW,2650,Primary,Gov,Open,Inner Regional,42678,50486,-35.1361,147.377,4457
41051,Summer Hill Public School,Summer Hill,NSW,2130,Primary,Gov,Open,Major Cities,41051,44414,-33.8958,151.136,3129
43771,Summerland Christian College,Goonellabah,NSW,2480,Combined,Non-Gov,Open,Inner Regional,43771,45297,-28.806,153.351,77553_00
42888,Sunshine Bay Public School,Batehaven,NSW,2536,Primary,Gov,Open,Inner Regional,42888,56278,-35.7407,150.21,4562
41784,Surveyors Creek Public School,Glenmore Park,NSW,2745,Primary,Gov,Open,Major Cities,41784,57058,-33.7873,150.689,4631
42836,Sussex Inlet Public School,Sussex Inlet,NSW,2540,Primary,Gov,Open,Inner Regional,42836,50082,-35.1673,150.584,3659
40805,Sutherland Hospital School,Caringbah,NSW,2229,Special,Gov,Open,Major Cities,40805,,-34.038,151.115,5546
41068,Sutherland North Public School,Sutherland,NSW,2232,Primary,Gov,Open,Major Cities,41068,48664,-34.0268,151.067,3822
41052,Sutherland Public School,Sutherland,NSW,2232,Primary,Gov,Open,Major Cities,41052,44411,-34.033,151.059,3136
42813,Sutton Public School,Sutton,NSW,2620,Primary,Gov,Open,Inner Regional,42813,50411,-35.1656,149.255,3137
42107,Swansea High School,Caves Beach,NSW,2281,Secondary,Gov,Open,Major Cities,42107,46492,-33.1042,151.64,8389
41968,Swansea Public School,Swansea,NSW,2281,Primary,Gov,Open,Major Cities,41968,48960,-33.083,151.633,3141
40819,Sydney Adventist School - Auburn,Auburn,NSW,2144,Primary,Non-Gov,Open,Major Cities,40819,68122,-33.848,151.033,11554_00
41149,Sydney Boys High School,Moore Park,NSW,2021,Secondary,Gov,Open,Major Cities,41149,45328,-33.8922,151.219,8137
40804,Sydney Childrens Hospital School,Randwick,NSW,2031,Special,Gov,Open,Major Cities,40804,67660,-33.9191,151.239,5545
41186,Sydney Distance Education High School,Woolloomooloo,NSW,2011,Secondary,Gov,Open,Major Cities,41186,56692,-33.8711,151.221,8587
41114,Sydney Distance Education Primary School,Surry Hills,NSW,2010,Primary,Gov,Open,Major Cities,41114,56279,-33.8863,151.213,4586
41150,Sydney Girls High School,Surry Hills,NSW,2010,Secondary,Gov,Open,Major Cities,41150,45329,-33.8942,151.22,8138
43785,Sydney Grammar School,Darlinghurst,NSW,2010,Secondary,Non-Gov,Open,Major Cities,43785,42021,-33.875,151.213,11553_00
43895,Sydney Grammar School - Edgecliff Preparatory School,Paddington,NSW,2021,Primary,Non-Gov,Open,Major Cities,43785,42019,-33.8798,151.23,11553_02
43932,Sydney Grammar School - St Ives Preparatory School,St Ives,NSW,2075,Primary,Non-Gov,Open,Major Cities,43785,42020,-33.7181,151.171,11553_01
44002,Sydney Japanese International School,Terrey Hills,NSW,2084,Primary,Non-Gov,Open,Major Cities,44002,42312,-33.6762,151.201,11604_00
44021,Sydney Montessori School,Gymea,NSW,2227,Combined,Non-Gov,Open,Major Cities,44021,53353,-34.038,151.088,77132_00
52716,Sydney Science College,Epping,NSW,2121,Secondary,Non-Gov,Open,Major Cities,52716,87184,-33.7733,151.082,78137_00
41176,Sydney Secondary College Balmain Campus,Rozelle,NSW,2039,Secondary,Gov,Open,Major Cities,41176,46493,-33.8585,151.17,8484
40441,Sydney Secondary College Blackwattle Bay Campus,Glebe,NSW,2037,Secondary,Gov,Open,Major Cities,40441,6496,-33.8751,151.188,8539
41179,Sydney Secondary College Leichhardt Campus,Leichhardt,NSW,2040,Secondary,Gov,Open,Major Cities,41179,6497,-33.8795,151.159,8507
41151,Sydney Technical High School,Bexley,NSW,2207,Secondary,Gov,Open,Major Cities,41151,48595,-33.9631,151.114,8141
41085,Sylvania Heights Public School,Sylvania,NSW,2224,Primary,Gov,Open,Major Cities,41085,48638,-34.0127,151.097,4024
41175,Sylvania High School,Sylvania,NSW,2224,Secondary,Gov,Open,Major Cities,41175,48639,-34.0174,151.104,8463
41053,Sylvania Public School,Sylvania,NSW,2224,Primary,Gov,Open,Major Cities,41053,57484,-34.008,151.112,3143
42648,Table Top Public School,Table Top,NSW,2640,Primary,Gov,Open,Inner Regional,42648,50444,-35.9679,147.007,3534
42295,Tabulam Public School,Tabulam,NSW,2469,Primary,Gov,Open,Outer Regional,42295,49744,-28.8886,152.569,3145
42361,Tacking Point Public School,Port Macquarie,NSW,2444,Primary,Gov,Open,Inner Regional,42361,55393,-31.4721,152.926,4617
41969,Tacoma Public School,Tacoma,NSW,2259,Primary,Gov,Open,Major Cities,41969,48713,-33.283,151.459,3147
41421,Tahmoor Public School,Tahmoor,NSW,2573,Primary,Gov,Open,Inner Regional,41421,50233,-34.2277,150.589,3148
42670,Talbingo Public School,Talbingo,NSW,2720,Primary,Gov,Open,Outer Regional,42670,50648,-35.58,148.3,4374
53325,Tallawong Public School,Rouse Hill,NSW,2155,Primary,Gov,Open,Major Cities,53325,,-33.68706065,150.8982728,4686
42623,Tallimba Public School,Tallimba,NSW,2669,Primary,Gov,Open,Outer Regional,42623,50532,-33.9936,146.878,3153
42815,Tallong Public School,Tallong,NSW,2579,Primary,Gov,Open,Inner Regional,42815,50265,-34.7212,150.083,3154
41791,Tallowood School,Kellyville,NSW,2155,Special,Gov,Open,Major Cities,41791,62759,-33.7071,150.952,5459
40452,Tallowood Steiner School,Bowraville,NSW,2449,Primary,Non-Gov,Open,Inner Regional,40452,46741,-30.623479,152.849846,77557_00
42474,Tambar Springs Public School,Tambar Springs,NSW,2381,Primary,Gov,Open,Outer Regional,42474,49486,-31.3484,149.828,3156
43905,Tambelin Independent School,Goulburn,NSW,2580,Primary,Non-Gov,Open,Inner Regional,43905,42338,-34.7495,149.726,77558_00
42518,Tamworth High School,South Tamworth,NSW,2340,Secondary,Gov,Open,Inner Regional,42518,49353,-31.1058,150.917,8139
42475,Tamworth Public School,Tamworth,NSW,2340,Primary,Gov,Open,Inner Regional,42475,49354,-31.0847,150.935,3157
42497,Tamworth South Public School,Tamworth,NSW,2340,Primary,Gov,Open,Inner Regional,42497,49355,-31.1051,150.912,3882
